,id,fisherman_id,fishing_location,status,Avg Temp,delivered_location,delivered,rejected
0,4457306,B8323,Duqum,Delivered,-7.63,Lulu,yes,
0,5105567,B3823,Duqum,Delivered,-5.32,Lulu,yes,
0,2777223,B3823,Ashkara,Central Market,-0.56,Lulu,,
0,2812723,B8323,Duqum,Central Market,-9.36,Nesto,,
0,2096903,B8323,Masira,Delivered,-6.36,Lulu,yes,
0,4675641,B23823,Duqum,First Truck,-7.34,Nesto,,
0,6096064,B23823,Duqum,Central Market,-6.96,Lulu,,
0,4403088,B8323,Suhar,Delivered,-9.15,Nesto,yes,
0,3226798,B8323,Ashkara,Delivered,-4.88,Lulu,yes,
0,3889887,B123123,Suhar,Delivered,-8.63,Lulu,yes,
0,9072771,B384211,Duqum,On Route,-2.73,Lulu,,
0,6343500,B8323,Ashkara,Central Market,-0.11,Lulu,,
0,1604589,B123123,Suhar,Delivered,-6.28,Lulu,yes,
0,9224714,B8323,Salalah,Delivered,-6.93,Lulu,yes,
0,1959807,B8323,Muscat,Central Market,-4.7,Nesto,,
0,8072828,B123123,Muscat,Delivered,-7.58,Lulu,yes,
0,7759502,B3823,Duqum,Central Market,-1.78,Nesto,,
0,9298735,B123123,Sur,Delivered,-5.99,Lulu,yes,
0,5792344,B23823,Suhar,Delivered,-2.88,Faiha,yes,
0,6210034,B8323,Salalah,Delivered,-2.11,Lulu,yes,
0,8870864,B8323,Salalah,Central Market,-4.41,Nesto,,
0,7763578,B8323,Salalah,Delivered,-5.63,Nesto,yes,
0,3013602,B23823,Salalah,Central Market,-1.34,Lulu,,
0,4201838,B123123,Salalah,Central Market,-8.25,Lulu,,
0,5805448,B123123,Salalah,Central Market,-6.91,Lulu,,
0,6534101,B23823,Duqum,Central Market,-1.25,Lulu,,
0,7488916,B8323,Duqum,Delivered,-5.92,Lulu,yes,
0,3597443,B123123,Salalah,Central Market,-1.31,Nesto,,
0,9126185,B8323,Ashkara,On Route,-2.01,Nesto,,
0,9708683,B384211,Suhar,Central Market,-1.6,Lulu,,
0,1984618,B8323,Duqum,Delivered,-8.95,Lulu,yes,
0,9151329,B12312,Suhar,Central Market,-7.53,Lulu,,
0,8360403,B23823,Suhar,Delivered,-4.8,Nesto,yes,
0,8165194,B23823,Ashkara,Delivered,-0.38,Lulu,yes,
0,4172464,B23823,Suhar,Delivered,-9.42,Lulu,yes,
0,9564006,B123123,Suhar,Central Market,-3.0,Nesto,,
0,2259410,B123123,Suhar,Delivered,-1.02,Lulu,yes,
0,7595452,B328423,Ashkara,Delivered,-5.77,Lulu,yes,
0,4584548,B3823,Salalah,Delivered,-5.89,Faiha,yes,
0,3493391,B384211,Suhar,Central Market,-4.09,Lulu,,
0,7288038,B23823,Suhar,Delivered,-2.3,Lulu,yes,
0,8347755,B123123,Masira,Central Market,-1.45,Nesto,,
0,9758800,B23823,Salalah,Delivered,-7.17,Lulu,yes,
0,1486553,B23823,Masira,Delivered,-4.42,Lulu,yes,
0,1847789,B123123,Salalah,Central Market,-4.15,Lulu,,
0,5222666,B8323,Ashkara,Central Market,-2.45,Lulu,,
0,5973590,B23823,Salalah,Central Market,-3.91,Lulu,,
0,2356485,B123123,Salalah,Central Market,-4.19,Lulu,,
0,8982244,B123123,Suhar,Rejected,-1.17,Nesto,,yes
0,4633681,B328423,Salalah,Delivered,-0.83,Lulu,yes,
0,8738560,B23823,Muscat,First Truck,-3.15,Lulu,,
0,1419589,B23823,Ashkara,Central Market,-3.56,Nesto,,
0,1616837,B23823,Ashkara,Delivered,-3.69,Lulu,yes,
0,8485922,B8323,Ashkara,Central Market,-8.43,Lulu,,
0,1303076,B23823,Duqum,Delivered,-7.68,Faiha,yes,
0,6231516,B23823,Ashkara,Delivered,-9.37,Lulu,yes,
0,4145133,B23823,Salalah,Central Market,-1.2,Lulu,,
0,4241608,B23823,Duqum,Central Market,-6.04,Lulu,,
0,5285201,B328423,Duqum,Central Market,-4.09,Nesto,,
0,4738308,B23823,Suhar,Delivered,-2.46,Lulu,yes,
0,3532806,B23823,Masira,Central Market,-0.52,Nesto,,
0,5084795,B23823,Suhar,Delivered,-6.46,Lulu,yes,
0,3851232,B8323,Salalah,Central Market,-4.63,Lulu,,
0,9828501,B23823,Salalah,Central Market,-0.3,Nesto,,
0,3180376,B123123,Ashkara,Central Market,-3.38,Nesto,,
0,3803044,B23823,Ashkara,Delivered,-6.21,Nesto,yes,
0,6624323,B8323,Salalah,Central Market,-1.12,Faiha,,
0,5480421,B8323,Suhar,Delivered,-8.72,Lulu,yes,
0,2610438,B123123,Ashkara,Central Market,-6.85,Lulu,,
0,7859272,B23823,Suhar,On Route,-6.02,Nesto,,
0,7973970,B8323,Ashkara,Central Market,-5.14,Lulu,,
0,9994608,B23823,Suhar,Central Market,-9.55,Lulu,,
0,3357030,B8323,Ashkara,Delivered,-6.58,Nesto,yes,
0,3747919,B23823,Ashkara,Delivered,-1.39,Nesto,yes,
0,9965610,B384211,Suhar,Central Market,-1.73,Nesto,,
0,3509392,B12312,Salalah,Central Market,-2.65,Lulu,,
0,8072200,B328423,Salalah,Central Market,-0.47,Lulu,,
0,9351823,B23823,Muscat,On Route,-2.77,Nesto,,
0,8355902,B8323,Salalah,Delivered,-6.45,Nesto,yes,
0,2623977,B3823,Salalah,Central Market,-5.15,Nesto,,
0,3781657,B123123,Duqum,Delivered,-5.65,Lulu,yes,
0,1719706,B328423,Sur,Central Market,-6.95,Lulu,,
0,6447298,B8323,Suhar,Central Market,-7.8,Lulu,,
0,7144907,B3823,Suhar,Central Market,-4.06,Lulu,,
0,9282301,B123123,Salalah,Central Market,-7.01,Nesto,,
0,5449755,B328423,Suhar,Delivered,-9.02,Nesto,yes,
0,9229027,B23823,Duqum,Central Market,-1.31,Lulu,,
0,4345821,B8323,Suhar,Delivered,-9.59,Lulu,yes,
0,6328953,B123123,Salalah,Central Market,-9.98,Lulu,,
0,9311207,B328423,Suhar,Central Market,-6.85,Lulu,,
0,9155758,B123123,Duqum,Central Market,-9.17,Lulu,,
0,4853655,B123123,Duqum,Central Market,-8.33,Lulu,,
0,1985192,B23823,Duqum,Delivered,-4.21,Lulu,yes,
0,4571426,B328423,Masira,Delivered,-9.51,Lulu,yes,
0,8695622,B8323,Salalah,Delivered,-7.05,Lulu,yes,
0,8239139,B8323,Duqum,Delivered,-9.92,Lulu,yes,
0,4365229,B8323,Salalah,Central Market,-1.09,Lulu,,
0,6658059,B12312,Sur,Delivered,-6.01,Lulu,yes,
0,9685228,B3823,Salalah,Central Market,-7.73,Lulu,,
0,7420825,B23823,Suhar,Delivered,-0.03,Faiha,yes,
0,1071200,B23823,Muscat,Central Market,-0.19,Lulu,,
0,3179990,B123123,Salalah,On Route,-1.0,Lulu,,
0,5134546,B23823,Salalah,Central Market,-8.55,Nesto,,
0,9653275,B23823,Suhar,Delivered,-9.53,Nesto,yes,
0,4227492,B123123,Ashkara,Delivered,-7.3,Lulu,yes,
0,3783913,B123123,Ashkara,Central Market,-2.11,Lulu,,
0,4456399,B8323,Ashkara,Delivered,-3.82,Nesto,yes,
0,3076472,B23823,Ashkara,Delivered,-8.15,Lulu,yes,
0,3452156,B23823,Duqum,Central Market,-1.37,Lulu,,
0,5709993,B12312,Masira,Central Market,-2.92,Lulu,,
0,6399654,B8323,Duqum,Delivered,-7.38,Lulu,yes,
0,6091985,B8323,Masira,Central Market,-0.05,Faiha,,
0,3106608,B123123,Duqum,Central Market,-8.89,Faiha,,
0,6740922,B123123,Suhar,Delivered,-4.66,Nesto,yes,
0,2126972,B23823,Salalah,Central Market,-6.72,Nesto,,
0,8554290,B12312,Suhar,Delivered,-9.0,Lulu,yes,
0,3007775,B123123,Ashkara,Delivered,-8.97,Nesto,yes,
0,1709508,B23823,Duqum,Central Market,-8.11,Faiha,,
0,6928506,B328423,Sur,Central Market,-2.37,Faiha,,
0,3514432,B8323,Suhar,Central Market,-0.36,Nesto,,
0,8143761,B3823,Suhar,Central Market,-5.71,Nesto,,
0,5150662,B328423,Duqum,Central Market,-9.08,Lulu,,
0,1768556,B384211,Duqum,Central Market,-6.54,Nesto,,
0,8366000,B123123,Duqum,Delivered,-6.93,Nesto,yes,
0,8626209,B8323,Ashkara,Delivered,-7.79,Lulu,yes,
0,3032369,B8323,Duqum,Delivered,-6.55,Lulu,yes,
0,3568793,B123123,Salalah,Central Market,-9.21,Nesto,,
0,9648428,B123123,Suhar,First Truck,-0.77,Faiha,,
0,8675560,B8323,Duqum,Delivered,-5.78,Lulu,yes,
0,9958131,B8323,Ashkara,Central Market,-0.07,Lulu,,
0,2872428,B8323,Duqum,Central Market,-3.43,Nesto,,
0,7651212,B23823,Ashkara,Central Market,-4.52,Nesto,,
0,6847388,B23823,Salalah,Central Market,-8.54,Lulu,,
0,8993996,B8323,Suhar,Central Market,-6.58,Lulu,,
0,7894230,B23823,Salalah,Delivered,-4.18,Lulu,yes,
0,6091678,B8323,Salalah,Central Market,-1.54,Lulu,,
0,9774297,B23823,Duqum,Central Market,-8.54,Lulu,,
0,8153201,B384211,Ashkara,Rejected,-0.91,Lulu,,yes
0,2615501,B12312,Duqum,Delivered,-2.45,Lulu,yes,
0,1936343,B23823,Ashkara,Delivered,-4.14,Lulu,yes,
0,4906086,B123123,Salalah,Delivered,-7.17,Nesto,yes,
0,4292001,B23823,Ashkara,Central Market,-6.58,Lulu,,
0,7234639,B123123,Sur,Central Market,-8.05,Lulu,,
0,7523864,B8323,Ashkara,Central Market,-7.51,Nesto,,
0,9261866,B384211,Salalah,Central Market,-8.56,Lulu,,
0,7322189,B123123,Duqum,Delivered,-5.77,Nesto,yes,
0,7718730,B123123,Salalah,Central Market,-4.05,Lulu,,
0,9226335,B23823,Duqum,Central Market,-9.31,Lulu,,
0,2637720,B123123,Duqum,Central Market,-2.33,Nesto,,
0,8495396,B123123,Duqum,Delivered,-5.86,Lulu,yes,
0,8909050,B8323,Duqum,Central Market,-7.11,Lulu,,
0,3310201,B8323,Salalah,Central Market,-8.07,Lulu,,
0,2788590,B12312,Duqum,Delivered,-4.22,Lulu,yes,
0,1575814,B8323,Salalah,Delivered,-0.06,Nesto,yes,
0,7485158,B12312,Suhar,Delivered,-6.63,Nesto,yes,
0,9196472,B123123,Duqum,Delivered,-9.48,Lulu,yes,
0,6399016,B8323,Duqum,Central Market,-9.47,Lulu,,
0,1906611,B384211,Suhar,Central Market,-9.1,Lulu,,
0,1027955,B23823,Ashkara,Delivered,-6.56,Nesto,yes,
0,3118979,B123123,Ashkara,Delivered,-8.53,Lulu,yes,
0,6051416,B3823,Suhar,Delivered,-1.91,Lulu,yes,
0,5815119,B23823,Suhar,Delivered,-1.05,Lulu,yes,
0,6843263,B12312,Ashkara,Central Market,-1.5,Lulu,,
0,4585571,B8323,Ashkara,Central Market,-0.37,Lulu,,
0,7226462,B12312,Salalah,Delivered,-2.49,Lulu,yes,
0,4986182,B8323,Duqum,Central Market,-1.29,Nesto,,
0,6684642,B123123,Salalah,Delivered,-5.87,Faiha,yes,
0,2750781,B123123,Suhar,Central Market,-4.67,Lulu,,
0,4568778,B23823,Salalah,Central Market,-0.85,Lulu,,
0,6049028,B123123,Duqum,Delivered,-6.38,Lulu,yes,
0,4835453,B8323,Duqum,Delivered,-3.34,Lulu,yes,
0,1952844,B23823,Duqum,Central Market,-5.78,Lulu,,
0,8733667,B23823,Salalah,Delivered,-3.06,Faiha,yes,
0,1721208,B8323,Salalah,Delivered,-8.87,Lulu,yes,
0,6572323,B8323,Duqum,Central Market,-6.35,Lulu,,
0,4834810,B23823,Ashkara,Delivered,-3.36,Lulu,yes,
0,5926039,B3823,Ashkara,Delivered,-6.33,Nesto,yes,
0,7816760,B23823,Suhar,Central Market,-7.12,Nesto,,
0,2091540,B123123,Salalah,Central Market,-3.24,Nesto,,
0,6069853,B384211,Masira,Central Market,-0.58,Lulu,,
0,5893079,B328423,Ashkara,Delivered,-4.06,Lulu,yes,
0,7731953,B8323,Ashkara,Delivered,-8.69,Nesto,yes,
0,7505002,B384211,Ashkara,Central Market,-4.74,Lulu,,
0,6437785,B8323,Duqum,Central Market,-6.27,Nesto,,
0,6733667,B8323,Duqum,Central Market,-3.22,Lulu,,
0,5683151,B123123,Salalah,Central Market,-2.74,Nesto,,
0,5915305,B23823,Ashkara,Central Market,-7.88,Lulu,,
0,2707025,B123123,Suhar,Delivered,-6.24,Nesto,yes,
0,5097420,B12312,Salalah,Central Market,-0.27,Lulu,,
0,2958576,B8323,Suhar,Delivered,-8.64,Nesto,yes,
0,3079104,B8323,Suhar,Delivered,-9.61,Lulu,yes,
0,7731756,B3823,Salalah,Central Market,-1.18,Nesto,,
0,3686736,B123123,Duqum,Delivered,-3.91,Lulu,yes,
0,3093178,B8323,Ashkara,Delivered,-5.72,Lulu,yes,
0,1671970,B123123,Ashkara,Central Market,-2.3,Lulu,,
0,3915880,B23823,Ashkara,Central Market,-7.48,Lulu,,
0,5498938,B123123,Salalah,Central Market,-3.15,Faiha,,
0,9363952,B8323,Ashkara,Central Market,-4.38,Lulu,,
0,6583889,B123123,Ashkara,Central Market,-1.73,Lulu,,
0,9822528,B23823,Masira,Delivered,-7.27,Lulu,yes,
0,1288631,B23823,Ashkara,Delivered,-4.18,Nesto,yes,
0,9307280,B23823,Salalah,Central Market,-9.26,Nesto,,
0,8362080,B23823,Duqum,Delivered,-0.96,Nesto,yes,
0,1678133,B8323,Duqum,Central Market,-1.39,Nesto,,
0,3143375,B23823,Ashkara,Central Market,-6.03,Lulu,,
0,3781207,B3823,Masira,Central Market,-1.16,Nesto,,
0,2502621,B8323,Salalah,Delivered,-5.5,Lulu,yes,
0,4716807,B23823,Salalah,Central Market,-3.42,Nesto,,
0,5388620,B23823,Salalah,Central Market,-2.78,Nesto,,
0,8944051,B8323,Ashkara,Delivered,-8.17,Lulu,yes,
0,3577741,B23823,Ashkara,On Route,-7.04,Faiha,,
0,3723419,B8323,Duqum,Central Market,-2.74,Nesto,,
0,7830777,B328423,Ashkara,Central Market,-1.32,Lulu,,
0,5975815,B12312,Ashkara,Delivered,-3.76,Lulu,yes,
0,1793428,B8323,Ashkara,Delivered,-5.28,Lulu,yes,
0,2034245,B23823,Suhar,Delivered,-5.62,Lulu,yes,
0,7206164,B23823,Salalah,Central Market,-6.62,Lulu,,
0,2193853,B23823,Duqum,Central Market,-1.72,Nesto,,
0,2129904,B123123,Suhar,Central Market,-4.9,Lulu,,
0,1060703,B8323,Sur,Delivered,-1.78,Nesto,yes,
0,9974330,B8323,Ashkara,Delivered,-7.23,Faiha,yes,
0,1188716,B123123,Duqum,Central Market,-9.18,Lulu,,
0,9547196,B123123,Salalah,First Truck,-4.77,Faiha,,
0,7980236,B8323,Suhar,Delivered,-3.52,Lulu,yes,
0,8900695,B123123,Suhar,Delivered,-8.64,Lulu,yes,
0,7739644,B8323,Salalah,Central Market,-9.36,Lulu,,
0,4446161,B23823,Duqum,Central Market,-7.24,Nesto,,
0,1994509,B123123,Ashkara,Delivered,-0.98,Nesto,yes,
0,7318244,B23823,Masira,Delivered,-6.91,Lulu,yes,
0,1159859,B8323,Sur,Delivered,-8.72,Nesto,yes,
0,2565244,B8323,Suhar,Central Market,-9.35,Lulu,,
0,4517994,B23823,Suhar,On Route,-3.04,Lulu,,
0,1592445,B123123,Duqum,Delivered,-0.16,Lulu,yes,
0,8337217,B123123,Duqum,Central Market,-4.11,Lulu,,
0,4541791,B8323,Duqum,Rejected,-4.77,Nesto,,yes
0,2407135,B123123,Salalah,Delivered,-0.69,Nesto,yes,
0,8033559,B8323,Duqum,Central Market,-8.27,Lulu,,
0,4324116,B8323,Masira,Delivered,-9.05,Nesto,yes,
0,7824587,B23823,Salalah,Central Market,-0.43,Lulu,,
0,6224895,B8323,Duqum,Central Market,-3.91,Lulu,,
0,3808863,B12312,Suhar,Central Market,-7.98,Faiha,,
0,6169473,B23823,Suhar,Central Market,-2.31,Lulu,,
0,7442915,B123123,Duqum,Central Market,-5.64,Lulu,,
0,5913984,B8323,Muscat,Central Market,-3.21,Lulu,,
0,3381397,B8323,Ashkara,Central Market,-0.89,Lulu,,
0,5835937,B23823,Salalah,Delivered,-4.33,Nesto,yes,
0,8093442,B23823,Duqum,Central Market,-1.46,Nesto,,
0,1834615,B8323,Suhar,Central Market,-0.39,Lulu,,
0,3260820,B8323,Suhar,Central Market,-7.86,Nesto,,
0,2406651,B12312,Duqum,Central Market,-2.82,Lulu,,
0,1376377,B8323,Suhar,Central Market,-1.74,Nesto,,
0,1592631,B123123,Duqum,Delivered,-9.58,Lulu,yes,
0,4507409,B123123,Duqum,Central Market,-2.94,Lulu,,
0,6818476,B123123,Duqum,Central Market,-5.01,Nesto,,
0,3636575,B23823,Suhar,Central Market,-1.58,Nesto,,
0,9099049,B12312,Duqum,Central Market,-5.29,Lulu,,
0,4619562,B123123,Duqum,Delivered,-8.67,Nesto,yes,
0,1953961,B123123,Duqum,Delivered,-5.82,Lulu,yes,
0,8299383,B12312,Duqum,Central Market,-8.07,Lulu,,
0,4467161,B123123,Salalah,Delivered,-8.72,Lulu,yes,
0,3928017,B123123,Masira,First Truck,-9.19,Lulu,,
0,2675793,B23823,Suhar,Delivered,-0.87,Nesto,yes,
0,3204677,B8323,Ashkara,Central Market,-7.0,Nesto,,
0,8739581,B8323,Suhar,Central Market,-3.28,Lulu,,
0,8020411,B23823,Ashkara,Central Market,-1.29,Nesto,,
0,2059182,B328423,Ashkara,Delivered,-7.5,Lulu,yes,
0,3178542,B123123,Duqum,Central Market,-9.58,Nesto,,
0,1719205,B8323,Suhar,Central Market,-7.71,Lulu,,
0,9246332,B23823,Salalah,Delivered,-9.96,Lulu,yes,
0,7073913,B328423,Duqum,Delivered,-3.38,Lulu,yes,
0,3280359,B23823,Suhar,Delivered,-2.77,Nesto,yes,
0,3542610,B23823,Duqum,Central Market,-4.62,Nesto,,
0,4872641,B8323,Ashkara,Central Market,-1.23,Nesto,,
0,7279280,B328423,Ashkara,Delivered,-4.28,Lulu,yes,
0,8649119,B12312,Duqum,Central Market,-4.41,Nesto,,
0,6694945,B23823,Suhar,Central Market,-1.62,Nesto,,
0,3201850,B123123,Duqum,Central Market,-5.38,Nesto,,
0,6692085,B23823,Salalah,Delivered,-9.46,Lulu,yes,
0,9173021,B123123,Duqum,Delivered,-4.62,Lulu,yes,
0,3453100,B23823,Suhar,Central Market,-5.63,Lulu,,
0,1586646,B8323,Suhar,On Route,-7.07,Lulu,,
0,7297192,B123123,Suhar,Central Market,-9.91,Nesto,,
0,5660312,B8323,Suhar,Delivered,-0.45,Lulu,yes,
0,1906026,B8323,Ashkara,Central Market,-8.0,Lulu,,
0,3530832,B23823,Duqum,Delivered,-4.38,Lulu,yes,
0,7784655,B8323,Duqum,Central Market,-7.46,Nesto,,
0,8599052,B8323,Ashkara,Delivered,-7.72,Lulu,yes,
0,6985906,B8323,Ashkara,Central Market,-6.92,Faiha,,
0,4937557,B123123,Ashkara,Central Market,-1.47,Lulu,,
0,3019717,B123123,Suhar,Delivered,-9.94,Lulu,yes,
0,6019822,B3823,Duqum,Central Market,-4.44,Lulu,,
0,4915448,B12312,Masira,Central Market,-2.84,Lulu,,
0,6981035,B384211,Ashkara,Delivered,-6.58,Faiha,yes,
0,4206143,B3823,Duqum,Delivered,-2.93,Lulu,yes,
0,2871672,B23823,Salalah,Delivered,-4.55,Faiha,yes,
0,4767243,B12312,Duqum,Central Market,-0.24,Lulu,,
0,4418125,B23823,Ashkara,Delivered,-8.52,Lulu,yes,
0,9165722,B123123,Suhar,First Truck,-8.97,Lulu,,
0,5268081,B8323,Ashkara,Delivered,-5.43,Lulu,yes,
0,3411726,B123123,Duqum,Central Market,-6.31,Lulu,,
0,1805633,B8323,Duqum,Delivered,-2.83,Lulu,yes,
0,1774050,B123123,Salalah,Delivered,-3.28,Lulu,yes,
0,7680749,B123123,Duqum,Central Market,-5.78,Nesto,,
0,6138501,B8323,Suhar,Central Market,-5.51,Nesto,,
0,6388015,B8323,Duqum,Delivered,-3.38,Nesto,yes,
0,7845545,B23823,Ashkara,Central Market,-5.09,Lulu,,
0,2023046,B23823,Ashkara,Delivered,-7.61,Lulu,yes,
0,5704744,B8323,Suhar,Delivered,-1.19,Lulu,yes,
0,4719338,B23823,Ashkara,Delivered,-5.48,Lulu,yes,
0,2037959,B23823,Salalah,Delivered,-7.86,Faiha,yes,
0,9123432,B23823,Salalah,Delivered,-0.42,Lulu,yes,
0,7439231,B23823,Suhar,Delivered,-7.32,Nesto,yes,
0,8082363,B123123,Masira,Central Market,-5.01,Lulu,,
0,1221410,B8323,Ashkara,Central Market,-9.99,Lulu,,
0,2569268,B12312,Suhar,Rejected,-7.02,Nesto,,yes
0,3931457,B23823,Ashkara,Delivered,-7.06,Lulu,yes,
0,7875286,B328423,Ashkara,Delivered,-6.57,Nesto,yes,
0,9601400,B123123,Salalah,Central Market,-7.59,Lulu,,
0,7650601,B328423,Ashkara,Delivered,-3.12,Lulu,yes,
0,9797121,B8323,Suhar,Delivered,-8.95,Nesto,yes,
0,4060093,B123123,Duqum,Delivered,-9.73,Nesto,yes,
0,4759942,B8323,Duqum,Delivered,-7.54,Nesto,yes,
0,2613277,B123123,Suhar,Delivered,-0.29,Lulu,yes,
0,2322925,B12312,Salalah,Central Market,-2.42,Nesto,,
0,9093683,B8323,Suhar,Central Market,-7.39,Nesto,,
0,6363150,B23823,Duqum,Central Market,-9.31,Nesto,,
0,8126142,B8323,Ashkara,Delivered,-1.12,Lulu,yes,
0,4438217,B23823,Salalah,Delivered,-2.26,Lulu,yes,
0,5969627,B8323,Suhar,Central Market,-1.94,Lulu,,
0,9978392,B8323,Salalah,Delivered,-6.57,Nesto,yes,
0,5544285,B8323,Salalah,First Truck,-9.66,Lulu,,
0,8435436,B23823,Ashkara,Delivered,-3.31,Nesto,yes,
0,7191834,B8323,Muscat,Central Market,-4.43,Lulu,,
0,9496785,B328423,Suhar,Delivered,-3.24,Lulu,yes,
0,4877168,B3823,Duqum,Central Market,-7.9,Nesto,,
0,4330165,B8323,Duqum,Central Market,-7.91,Lulu,,
0,5076543,B23823,Ashkara,Delivered,-4.99,Nesto,yes,
0,9331415,B8323,Salalah,Delivered,-8.22,Lulu,yes,
0,1248343,B123123,Ashkara,Central Market,-4.11,Nesto,,
0,6523631,B23823,Duqum,Central Market,-7.65,Lulu,,
0,4606527,B3823,Salalah,Delivered,-7.14,Lulu,yes,
0,8588724,B23823,Salalah,Central Market,-7.98,Faiha,,
0,6326234,B23823,Ashkara,Central Market,-7.17,Lulu,,
0,5111764,B23823,Salalah,Central Market,-3.72,Lulu,,
0,8982082,B3823,Ashkara,Delivered,-5.06,Lulu,yes,
0,6005089,B23823,Salalah,On Route,-9.49,Lulu,,
0,2748786,B23823,Masira,Central Market,-4.52,Lulu,,
0,3128004,B8323,Suhar,Delivered,-7.11,Lulu,yes,
0,1500907,B8323,Duqum,Central Market,-1.08,Faiha,,
0,4521071,B123123,Suhar,Central Market,-7.21,Lulu,,
0,5281668,B384211,Suhar,Delivered,-5.95,Lulu,yes,
0,1686920,B384211,Duqum,Delivered,-6.56,Lulu,yes,
0,6013706,B12312,Suhar,Delivered,-6.19,Lulu,yes,
0,7547747,B23823,Ashkara,Central Market,-0.56,Nesto,,
0,5019113,B8323,Salalah,Central Market,-3.15,Lulu,,
0,7206540,B23823,Suhar,Central Market,-5.53,Lulu,,
0,3059456,B123123,Duqum,Central Market,-7.2,Nesto,,
0,2547440,B123123,Ashkara,Central Market,-7.47,Lulu,,
0,8217896,B3823,Muscat,Central Market,-8.98,Nesto,,
0,5611729,B8323,Suhar,Delivered,-4.89,Lulu,yes,
0,5316388,B8323,Ashkara,Central Market,-3.64,Lulu,,
0,9540930,B8323,Suhar,Central Market,-6.57,Nesto,,
0,5004413,B23823,Ashkara,Central Market,-0.77,Lulu,,
0,9962755,B123123,Duqum,First Truck,-7.53,Faiha,,
0,8423864,B23823,Salalah,Delivered,-0.33,Lulu,yes,
0,6959768,B8323,Duqum,Central Market,-5.83,Lulu,,
0,1633170,B123123,Salalah,Delivered,-4.04,Lulu,yes,
0,6591530,B23823,Duqum,Central Market,-1.78,Lulu,,
0,3871472,B23823,Suhar,Delivered,-8.55,Lulu,yes,
0,9195658,B123123,Salalah,Delivered,-3.4,Faiha,yes,
0,7605009,B12312,Ashkara,Central Market,-8.59,Lulu,,
0,8423993,B23823,Duqum,Central Market,-4.03,Nesto,,
0,9898185,B23823,Ashkara,On Route,-3.41,Lulu,,
0,9176071,B23823,Suhar,Central Market,-0.95,Lulu,,
0,5228005,B8323,Ashkara,Delivered,-8.77,Lulu,yes,
0,1276502,B8323,Duqum,Delivered,-3.94,Lulu,yes,
0,5217455,B8323,Suhar,Central Market,-7.12,Lulu,,
0,5197682,B23823,Duqum,Central Market,-2.89,Nesto,,
0,5616864,B23823,Suhar,Delivered,-8.21,Lulu,yes,
0,7713892,B12312,Suhar,On Route,-6.38,Lulu,,
0,6853600,B123123,Suhar,Central Market,-3.5,Nesto,,
0,8505677,B23823,Suhar,Central Market,-0.98,Lulu,,
0,9242297,B384211,Ashkara,Central Market,-4.06,Nesto,,
0,5082640,B123123,Duqum,Delivered,-0.13,Faiha,yes,
0,3640119,B123123,Ashkara,Delivered,-5.53,Lulu,yes,
0,3189579,B23823,Ashkara,Central Market,-5.7,Nesto,,
0,8567075,B384211,Ashkara,Delivered,-0.22,Lulu,yes,
0,5507681,B12312,Salalah,Delivered,-9.12,Lulu,yes,
0,1572192,B8323,Duqum,Delivered,-3.18,Nesto,yes,
0,5134554,B123123,Duqum,Delivered,-2.6,Lulu,yes,
0,2610389,B123123,Duqum,Central Market,-9.91,Lulu,,
0,5610487,B23823,Sur,Delivered,-1.51,Faiha,yes,
0,5275147,B12312,Ashkara,Central Market,-4.94,Lulu,,
0,9337074,B12312,Duqum,Delivered,-3.16,Lulu,yes,
0,4435892,B8323,Ashkara,Delivered,-0.53,Lulu,yes,
0,9584970,B8323,Ashkara,Delivered,-0.36,Lulu,yes,
0,7200748,B3823,Suhar,Central Market,-2.74,Nesto,,
0,5651077,B3823,Masira,Central Market,-6.14,Nesto,,
0,6703350,B8323,Ashkara,Central Market,-0.96,Lulu,,
0,5754717,B123123,Salalah,Delivered,-1.15,Nesto,yes,
0,9325046,B123123,Salalah,Central Market,-5.51,Lulu,,
0,1984546,B8323,Ashkara,Central Market,-0.95,Nesto,,
0,7818187,B3823,Suhar,Delivered,-3.64,Faiha,yes,
0,2802069,B123123,Suhar,Delivered,-4.38,Lulu,yes,
0,1496043,B8323,Duqum,Central Market,-9.16,Nesto,,
0,8112929,B12312,Duqum,Delivered,-9.97,Lulu,yes,
0,4010792,B123123,Sur,Delivered,-8.28,Lulu,yes,
0,5070940,B8323,Sur,Delivered,-8.27,Lulu,yes,
0,3028791,B123123,Duqum,Delivered,-0.81,Nesto,yes,
0,3275130,B123123,Suhar,Central Market,-8.72,Lulu,,
0,2223925,B23823,Salalah,Central Market,-9.44,Lulu,,
0,7726373,B123123,Salalah,Central Market,-6.05,Lulu,,
0,2921748,B8323,Duqum,Delivered,-7.15,Lulu,yes,
0,2148384,B123123,Ashkara,Central Market,-0.51,Lulu,,
0,3988844,B8323,Ashkara,Central Market,-4.21,Nesto,,
0,8953189,B3823,Suhar,Delivered,-2.85,Nesto,yes,
0,8035400,B12312,Ashkara,Central Market,-1.05,Lulu,,
0,4818464,B8323,Salalah,Central Market,-9.66,Lulu,,
0,6914664,B8323,Suhar,Delivered,-6.82,Lulu,yes,
0,3772460,B123123,Suhar,Central Market,-4.29,Lulu,,
0,2327768,B8323,Ashkara,Central Market,-1.29,Faiha,,
0,7297216,B12312,Sur,Rejected,-4.05,Nesto,,yes
